date,blh,wind_u10,wind_v10,temp_2m,surface_pressure,precip,wind_speed,precip_log1p,blh_log
2024-04-29,609.7127,-0.55226326,-0.45297813,292.1618,84998.93,1.9073486e-06,0.71427155,1.9073468e-06,6.4129877
2024-04-30,808.7668,-1.2180246,-0.8195922,292.3022,84765.59,6.389618e-05,1.4680992,6.3894135e-05,6.695511
2024-05-01,780.98413,-1.6244221,-0.7935982,291.48752,84452.55,0.00016403198,1.8079119,0.00016401854,6.660555
2024-05-02,840.6613,-0.9473241,0.52104694,290.37192,83846.98,0.0013160706,1.0811627,0.0013152052,6.734189
2024-05-03,469.0967,-0.22776286,0.07698059,285.63516,83534.2,0.011410713,0.24042033,0.011346102,6.150809
2024-05-04,604.5754,0.012478511,0.83579,284.70386,83719.914,0.0056123734,0.8358831,0.005596683,6.404526
2024-05-05,564.05695,-0.93712807,1.6309904,285.05978,83889.43,0.0028948784,1.8810472,0.0028906963,6.335155
2024-05-06,545.4858,-1.109005,1.2713274,283.57382,84200.79,0.0024147034,1.6870581,0.0024117928,6.3016768
2024-05-07,512.251,0.064704895,0.45015526,283.18988,84173.24,0.003502369,0.4547818,0.00349625,6.238815
2024-05-08,646.9695,0.59200925,0.04461352,283.53235,84534.24,0.0050697327,0.5936879,0.0050569247,6.472299
2024-05-09,500.66245,-0.13100052,0.5940221,285.24615,84814.01,0.00012111664,0.60829544,0.000121109304,6.215932
2024-05-10,598.9732,0.060391743,0.71697426,286.32837,84819.99,0.00067281723,0.7195132,0.000672591,6.395217
2024-05-11,391.98715,-0.9035346,0.8853925,285.4862,84762.18,0.0035209656,1.2650275,0.0035147816,5.971229
2024-05-12,513.91144,0.10456594,0.54231644,287.2961,83981.305,0.00024461746,0.5523053,0.00024458754,6.242051
2024-05-13,535.2472,0.56929207,0.89300156,284.82266,83979.75,0.0015296936,1.0590304,0.0015285248,6.2827287
2024-05-14,454.99063,0.33999762,0.8410676,282.05838,84172.47,0.010214329,0.90718967,0.010162515,6.120277
2024-05-15,462.56006,-0.090374626,0.81379634,283.6247,84686.21,0.00011253357,0.81879914,0.00011252724,6.1367764
2024-05-16,472.635,0.45661545,0.85030556,283.12967,84757.0,0.004696369,0.9651514,0.004685376,6.1583233
2024-05-17,822.782,1.7649702,0.038128536,283.11154,84647.836,0.0022497177,1.7653819,0.0022471908,6.7126913
2024-05-18,974.9375,0.8226878,-0.6335042,282.93765,84667.54,9.536743e-07,1.0383365,9.5367386e-07,6.8823733
2024-05-19,655.66864,-0.22001076,-0.3622994,284.66785,84531.37,0.0009393692,0.4238698,0.0009389283,6.485656
2024-05-20,669.59204,-0.25411162,-0.17726772,286.2701,84581.63,0.0006175041,0.3098331,0.00061731355,6.5066686
2024-05-21,678.66516,-1.4321194,-0.68046695,287.51614,84776.21,0.0006389618,1.5855602,0.0006387577,6.520128
2024-05-22,592.64386,-0.7015292,0.15619342,286.93298,84715.23,0.0011663437,0.7187069,0.001165664,6.3845935
2024-05-23,509.8547,-0.30343947,0.43481827,288.34448,84523.54,0.00072050095,0.5302287,0.0007202415,6.2341256
2024-05-24,446.4515,-1.0217584,-0.6742096,286.82016,84504.9,0.002444744,1.2241523,0.0024417606,6.1013308
2024-05-25,748.5908,-2.3019574,-0.67981404,287.1465,84459.66,0.0045018196,2.4002407,0.0044917166,6.6181927
2024-05-26,521.7839,-0.07063166,0.30525398,286.47092,84549.85,0.0012784004,0.31331906,0.001277584,6.2572536
2024-05-27,495.93164,0.22535579,0.5241311,289.32224,84780.914,0.0002155304,0.57052493,0.00021550717,6.206438
2024-05-28,470.32617,0.17165439,0.25445876,290.68112,84839.2,6.198883e-05,0.30694377,6.198691e-05,6.1534266
2024-05-29,655.8698,0.040243786,0.66946095,293.24918,84696.59,7.1525574e-06,0.67066944,7.152532e-06,6.4859624
2024-05-30,602.9971,-0.45360693,0.7935092,292.9176,84841.6,9.012222e-05,0.914011,9.011816e-05,6.401912
2024-05-31,631.6447,-0.55281764,0.5208168,294.46738,84648.28,0.00039720535,0.7595113,0.00039712648,6.448327
2024-06-01,821.48895,1.1928552,-0.7896525,292.6445,84766.46,0.00021982193,1.4305435,0.00021979777,6.7111187
2024-06-02,756.0764,0.20871098,-0.51150256,291.9896,85048.18,5.865097e-05,0.5524447,5.864925e-05,6.6281424
2024-06-03,745.8177,-0.26312065,-0.1380469,294.0393,85052.26,7.6293945e-06,0.29713535,7.6293654e-06,6.6144814
2024-06-04,786.6731,-0.94006664,-0.6008949,294.3785,85004.54,0.00061655045,1.1157061,0.00061636046,6.667813
2024-06-05,800.39764,-0.21492095,-0.037268322,294.79166,84898.81,0.0,0.21812826,0.0,6.6851087
2024-06-06,804.08514,-0.308122,-0.23402278,296.26218,84842.19,1.4305115e-06,0.38691837,1.4305105e-06,6.6897054
2024-06-07,811.02,-0.031713486,-0.40068626,296.38336,84711.75,0.00022125244,0.40193933,0.00022122797,6.6982927
2024-06-08,590.0644,-0.012676239,0.26688322,293.48145,84571.164,0.00035953522,0.2671841,0.0003594706,6.380232
2024-06-09,520.74243,-0.9113185,1.4676291,292.06766,84449.38,9.536743e-07,1.7275522,9.5367386e-07,6.2552557
2024-06-10,775.35284,-0.10881933,0.95957947,292.90582,84552.305,0.0007748604,0.96573,0.0007745603,6.6533184
2024-06-11,780.4487,-0.18271129,0.28901863,293.2101,84575.68,1.8119812e-05,0.34192863,1.8119648e-05,6.659869
2024-06-12,856.2583,0.4199276,-0.044079464,294.89844,84651.54,1.4305115e-06,0.42223474,1.4305105e-06,6.752572
2024-06-13,1057.9445,0.7172101,-0.64359474,294.78284,84724.38,0.0018076897,0.9636413,0.0018060578,6.964083
2024-06-14,923.02264,0.12679863,-0.43538985,294.58707,84580.82,0.00016260147,0.4534779,0.00016258826,6.827654
2024-06-15,797.61786,0.1221784,0.3179264,295.658,84363.125,1.4305115e-06,0.3405947,1.4305105e-06,6.6816297
2024-06-16,844.6909,-0.5082391,0.34299722,297.19815,84507.16,0.000289917,0.61315095,0.00028987497,6.7389708
2024-06-17,934.41595,-0.5279973,0.054677963,298.04504,84787.11,9.536743e-07,0.5308209,9.5367386e-07,6.8399215
2024-06-18,910.49316,-0.8482596,-0.35010847,296.88766,84956.69,9.1552734e-05,0.91767114,9.154854e-05,6.8139863
2024-06-19,858.1076,-0.6806412,-0.19954109,297.18896,84992.13,0.0,0.7092877,0.0,6.7547297
2024-06-20,839.51025,0.0012340546,0.17576154,296.2359,84770.164,0.0018844604,0.17576587,0.0018826871,6.7328186
2024-06-21,948.8848,0.8974673,-0.6096433,295.71103,84498.72,8.2969666e-05,1.0849482,8.2966224e-05,6.8552876
2024-06-22,962.2134,0.28721556,-0.46814537,295.33212,84297.35,2.3841858e-06,0.5492293,2.384183e-06,6.8692365
2024-06-23,857.31757,-0.35902724,-0.18357277,296.06973,84393.07,0.0,0.4032363,0.0,6.7538085
2024-06-24,865.2868,-0.57760113,-0.781964,297.34656,84375.305,0.00013923645,0.9721578,0.00013922676,6.763061
2024-06-25,820.7858,-0.21239917,-0.6434701,296.9147,84254.836,0.0018868446,0.67761874,0.0018850667,6.7102623
2024-06-26,1035.2799,1.9857115,-0.38403702,293.1694,84147.7,0.000415802,2.022507,0.0004157156,6.942427
2024-06-27,972.81476,0.7728634,0.09544754,291.46924,84426.555,2.3841858e-06,0.77873486,2.384183e-06,6.8801937
2024-06-28,974.1911,-0.18023872,-0.5437501,293.6332,84215.94,0.0,0.57284397,0.0,6.8816075
2024-06-29,876.88153,-1.3061714,-1.4155489,293.55673,84192.56,1.1920929e-05,1.9261004,1.1920858e-05,6.776372
2024-06-30,864.2225,-1.6109987,-1.1035925,293.80435,84424.24,0.00025177002,1.9527502,0.00025173833,6.7618303
2024-07-01,884.9487,-1.8166078,-0.12502353,293.3638,84234.49,0.0007901192,1.820905,0.0007898072,6.7855296
2024-07-02,744.95233,-0.938818,-0.59919995,292.14853,84019.04,0.00065660477,1.1137413,0.0006563893,6.6133204
2024-07-03,663.22675,0.04905192,0.45066008,292.4783,84122.53,0.00017404556,0.45332175,0.00017403041,6.497117
2024-07-04,706.39935,0.676157,0.7072773,295.5497,84414.81,8.583069e-06,0.9784832,8.5830325e-06,6.5601807
2024-07-05,912.42413,-0.055518467,-0.17886925,298.57614,84416.78,2.861023e-06,0.18728724,2.8610189e-06,6.816105
2024-07-06,1108.1887,-2.1588154,-1.47881,299.39233,84217.414,0.00059890747,2.6167467,0.0005987282,7.0104823
2024-07-07,847.6705,-2.1521823,-1.9858303,296.7817,84341.43,0.00072813034,2.9283803,0.0007278654,6.742492
2024-07-08,853.16797,-1.4893869,-1.2748508,296.00424,84475.57,0.0010790825,1.9604893,0.0010785006,6.7489567
2024-07-09,788.8821,-1.2236176,-0.80393666,296.34235,84610.02,0.00029850006,1.4640882,0.00029845553,6.670617
2024-07-10,769.4025,-0.2026596,0.1313966,296.6682,84770.37,0.0008058548,0.24152844,0.0008055303,6.645614
2024-07-11,870.93634,0.25791106,0.32403755,297.92407,84706.9,7.1525574e-06,0.41414785,7.152532e-06,6.769569
2024-07-12,1029.716,-0.46828017,-0.85013074,298.61905,84388.8,1.1920929e-05,0.9705713,1.1920858e-05,6.9370384
2024-07-13,882.587,-1.3230515,-1.2529215,297.7079,84165.0,0.00012540817,1.8221627,0.00012540031,6.7828574
2024-07-14,821.6345,-1.9614328,-1.8474407,297.37613,84147.37,0.00045728683,2.6944861,0.00045718232,6.7112956
2024-07-15,853.1789,-1.2915827,-1.1014715,296.9836,84306.88,0.00029039383,1.6974761,0.0002903517,6.748969
2024-07-16,729.96857,-0.9752839,-0.8241717,296.68903,84460.87,6.198883e-05,1.276886,6.198691e-05,6.5930014
2024-07-17,809.34375,-1.1965994,-1.0681463,298.02786,84511.1,0.00012493134,1.6039909,0.00012492354,6.6962237
2024-07-18,796.1304,-1.0570889,-1.2690035,296.41873,84425.18,0.00047636032,1.6516074,0.0004762469,6.679763
2024-07-19,776.0674,-1.2138271,-1.0112114,295.62347,84202.78,0.00077581406,1.5798496,0.00077551324,6.654239
2024-07-20,646.2163,0.013785045,0.29831567,294.19247,84118.414,0.000729084,0.298634,0.00072881836,6.471134
2024-07-21,667.971,-0.06898435,-0.27577463,295.11288,84335.086,0.00029468536,0.28427187,0.00029464194,6.504245
2024-07-22,735.6638,-0.23538335,-0.18104045,297.1036,84355.586,0.00023841858,0.29695278,0.00023839016,6.6007733
2024-07-23,726.9919,0.0051142373,-0.29360962,298.44846,84220.23,0.00025367737,0.29365417,0.0002536452,6.5889153
2024-07-24,764.4274,0.35622343,-0.17768352,297.6996,83896.58,0.00010728836,0.3980786,0.000107282605,6.6391273
2024-07-25,792.43634,-0.8633728,-1.0415707,295.78848,83862.1,0.00018024445,1.3528792,0.0001802282,6.6751122
2024-07-26,735.36084,-0.4638265,0.036944073,297.29324,83878.65,0.00062799454,0.4652955,0.00062779745,6.6003613
2024-07-27,948.091,0.4899489,-0.5092513,297.0409,84150.11,0.0004925728,0.7066731,0.00049245154,6.8544507
2024-07-28,772.43243,0.019049963,-0.77707034,293.66257,84572.87,0.005609989,0.7773038,0.0055943117,6.6495447
2024-07-29,791.32794,-0.9484081,-1.4221617,293.3361,84593.49,0.001241684,1.7093923,0.0012409138,6.6737127
2024-07-30,678.4165,-0.38236618,0.20296352,295.3889,84168.586,0.0,0.432895,0.0,6.5197616
2024-07-31,761.1983,-0.05180232,-1.0195287,296.0783,84270.8,0.00022792816,1.020844,0.00022790219,6.634894
2024-08-01,844.1512,-0.49468613,-0.56988907,296.77783,84399.87,1.4305115e-06,0.7546442,1.4305105e-06,6.738332
2024-08-02,812.30975,-0.88403064,-0.7153562,296.8293,84218.46,0.00014019012,1.1372092,0.0001401803,6.6998816
2024-08-03,750.0127,-1.0446243,-0.5957095,297.13187,84153.82,0.00019407272,1.202543,0.0001940539,6.62009
2024-08-04,810.5379,-0.6651065,-0.32860819,298.28955,84250.58,6.67572e-06,0.74185574,6.675698e-06,6.697698
2024-08-05,898.7902,-0.93972206,-0.65626717,299.40067,84177.71,4.7683716e-07,1.1461955,4.7683704e-07,6.8010497
2024-08-06,852.6287,-0.48325667,-0.9298757,299.21045,84132.89,9.536743e-06,1.0479531,9.536698e-06,6.7483244
2024-08-07,901.812,0.5933933,-0.3209966,299.14114,84224.02,3.385544e-05,0.6746513,3.3854863e-05,6.804406
2024-08-08,946.8848,-0.03482564,-0.90849876,297.54645,84480.48,2.3841858e-06,0.90916604,2.384183e-06,6.8531775
2024-08-09,807.24835,-1.1508484,-0.7113126,298.0321,84542.09,8.201599e-05,1.3529292,8.201263e-05,6.693631
2024-08-10,847.5732,-0.6890208,-0.8877513,298.54678,84442.85,1.001358e-05,1.1237669,1.001353e-05,6.7423773
2024-08-11,858.9643,-0.6284186,-1.1804193,296.25317,84450.35,0.00056409836,1.3372732,0.00056393933,6.7557273
2024-08-12,776.62897,0.14941216,-0.6057555,295.6544,84437.445,0.0017023087,0.62391,0.0017008614,6.6549625
2024-08-13,765.3907,-0.26088142,-0.23071544,296.0147,84576.95,0.0,0.34826532,0.0,6.6403866
2024-08-14,788.771,0.3864441,0.17332077,297.48108,84594.234,0.0,0.4235317,0.0,6.670476
2024-08-15,818.9792,-0.61629933,-0.8889707,296.72958,84636.164,3.33786e-06,1.0817087,3.3378547e-06,6.708059
2024-08-16,841.0798,-0.8122552,-1.5233752,294.5126,84485.27,0.0004286766,1.7263923,0.00042858475,6.7346864
2024-08-17,804.7659,-1.2633749,-0.7708486,294.22275,84615.22,9.536743e-07,1.4799743,9.5367386e-07,6.6905513
2024-08-18,785.4191,-1.1215382,-0.7623215,295.4423,84671.766,2.9087067e-05,1.3560907,2.9086643e-05,6.6662173
2024-08-19,673.1857,0.05445099,-0.046016693,297.17557,84639.7,1.4305115e-06,0.071291275,1.4305105e-06,6.512021
2024-08-20,585.4078,-0.8669211,-0.989556,297.3653,84668.52,0.0014638901,1.3155886,0.0014628196,6.3723087
2024-08-21,673.86285,-0.7259782,0.028912226,298.30606,84555.55,9.536743e-07,0.7265537,9.5367386e-07,6.5130267
2024-08-22,679.08527,-0.50220555,-0.100894295,299.5234,84395.31,7.677078e-05,0.51224023,7.6767836e-05,6.5207467
2024-08-23,661.0249,-0.44111696,-0.1797498,299.69907,84523.414,0.0,0.4763341,0.0,6.4937916
2024-08-24,960.54315,-1.0983187,-0.5134366,299.0295,84503.41,0.0,1.212403,0.0,6.867499
2024-08-25,882.3144,-1.4686565,-1.1776829,297.00284,84354.78,0.0007429123,1.882522,0.00074263645,6.7825484
2024-08-26,726.67676,-0.32364973,0.03359477,296.59183,84419.87,0.0,0.3253886,0.0,6.588482
2024-08-27,785.0828,-0.67072487,-0.8711376,297.53214,84677.625,3.33786e-06,1.0994328,3.3378547e-06,6.665789
2024-08-28,800.344,-1.3149503,-1.2280267,297.20682,84794.35,6.67572e-06,1.7992065,6.675698e-06,6.6850414
2024-08-29,784.5945,-1.5637512,-0.9632651,296.29788,84780.28,0.0,1.8366266,0.0,6.665167
2024-08-30,777.6962,-1.0593141,-0.5164299,296.21564,84549.766,1.0967255e-05,1.1784933,1.0967195e-05,6.656336
2024-08-31,700.16876,-1.2736448,-1.099884,295.77335,84567.76,1.4305115e-06,1.6828297,1.4305105e-06,6.5513215
2024-09-01,679.632,-1.4147745,-0.62834424,296.70926,84653.34,0.0,1.548032,0.0,6.5215516
2024-09-02,633.033,-1.1783899,-0.57911557,297.59305,84747.15,0.0,1.3130033,0.0,6.4505224
2024-09-03,601.79205,-0.9128793,-0.7806981,297.87576,84610.12,8.106232e-06,1.201182,8.106199e-06,6.399912
2024-09-04,612.47784,-0.67078716,-0.9765504,297.5442,84429.2,9.536743e-06,1.1847389,9.536698e-06,6.417513
2024-09-05,779.7088,-0.5928459,-1.1531092,296.2617,84426.51,0.0,1.2965828,0.0,6.6589203
2024-09-06,587.51984,-0.55943996,-0.8705489,292.42416,84741.93,3.6239624e-05,1.0348084,3.623897e-05,6.37591
2024-09-07,674.1405,-0.9750271,-0.56941986,292.61758,84949.195,2.1457672e-05,1.1291221,2.1457441e-05,6.5134387
2024-09-08,633.39386,-0.80664444,-0.19633229,293.9101,84908.9,0.0,0.8301937,0.0,6.4510922
2024-09-09,529.719,-0.08479055,0.47607866,295.24234,84944.74,9.536743e-07,0.4835704,9.5367386e-07,6.2723465
2024-09-10,343.8827,-0.24143219,0.26571846,292.16702,84916.91,3.9100647e-05,0.35902062,3.9099883e-05,5.8403006
2024-09-11,411.429,-0.018437067,0.29929924,294.26416,84681.48,0.0,0.2998666,0.0,6.0196366
2024-09-12,559.0207,-0.05272611,-0.11476835,296.06476,84626.07,0.0,0.1263005,0.0,6.3261867
2024-09-13,676.74115,-0.85739964,-1.2552153,296.02637,84501.26,6.198883e-05,1.5200984,6.198691e-05,6.5172887
2024-09-14,662.8715,-0.99903995,-0.8901903,292.93994,84461.31,0.0004940033,1.3381029,0.0004938813,6.496581
2024-09-15,688.80817,-1.267376,-0.91354686,291.85278,84436.48,0.00017786026,1.5623091,0.00017784444,6.5349627
2024-09-16,552.2294,-1.0431532,0.21567917,292.58228,84360.71,9.202957e-05,1.0652164,9.202534e-05,6.3139634
2024-09-17,593.2114,0.14120865,-0.6078517,291.5244,84656.78,3.8146973e-06,0.6240381,3.81469e-06,6.385551
2024-09-18,701.7767,-0.371837,-0.41492525,290.5546,84814.77,9.250641e-05,0.5571586,9.250213e-05,6.553615
2024-09-19,471.985,-0.36528397,0.21956825,289.01694,84765.664,0.0004734993,0.42619547,0.00047338722,6.156947
2024-09-20,385.66736,-0.12883504,0.906971,287.25308,84698.445,0.001206398,0.91607577,0.0012056709,5.954975
2024-09-21,409.3032,0.007120768,0.5472196,288.14786,84765.125,3.4332275e-05,0.5472659,3.4331686e-05,6.0144563
2024-09-22,406.9584,-0.6927764,0.5385437,288.59253,84709.18,0.00017976761,0.8774784,0.00017975146,6.008711
2024-09-23,366.75723,-0.050335567,0.40096602,289.11404,84649.66,5.531311e-05,0.40411314,5.5311582e-05,5.9047003
2024-09-24,439.43628,0.006451925,0.2801291,288.68356,84833.19,7.9631805e-05,0.2802034,7.962863e-05,6.0854926
2024-09-25,466.7902,-0.030543646,-0.30657387,289.5715,84945.74,0.0,0.30809164,0.0,6.1458797
2024-09-26,593.3038,-0.7633769,-1.0780596,289.53366,84989.57,2.4318695e-05,1.3209682,2.4318399e-05,6.3857064
2024-09-27,629.1705,-0.49784914,-0.7409083,288.8667,85036.73,7.772446e-05,0.89263594,7.772144e-05,6.444402
2024-09-28,703.2639,-0.61937076,-0.08176931,289.22278,85144.6,4.005432e-05,0.624745,4.005352e-05,6.5557323
2024-09-29,581.9646,-1.2252058,0.31401443,287.70007,85037.875,5.2452087e-06,1.264806,5.245195e-06,6.36641
2024-09-30,414.50024,-0.65181035,0.46056175,286.23914,84608.44,0.00023269653,0.79810643,0.00023266947,6.0270734
2024-10-01,424.37558,-0.7966277,0.6007716,288.9012,84116.88,0.0,0.99776864,0.0,6.050619
2024-10-02,417.28552,0.27183405,0.055691402,286.01395,84250.97,0.00042963028,0.27748024,0.00042953802,6.0337706
2024-10-03,434.43472,0.09901682,0.068486534,284.95422,84862.086,0.0,0.12039409,0.0,6.0740457
2024-10-04,437.34412,-0.18715541,-0.35339546,286.85144,84945.375,0.0,0.39989436,0.0,6.0807204
2024-10-05,424.15674,-0.3421847,-0.29234695,286.7308,85049.5,0.0,0.45006347,0.0,6.050103
2024-10-06,310.02292,-0.4183744,0.3713169,287.2565,85113.24,0.0,0.5593866,0.0,5.736646
2024-10-07,302.29886,-0.47195688,0.27877554,288.25037,85142.34,0.0,0.54814154,0.0,5.7114162
2024-10-08,425.70834,-0.3475863,0.57769966,288.99338,85193.16,5.2452087e-05,0.67420554,5.2450712e-05,6.0537543
2024-10-09,355.57666,-0.31065688,0.21963756,288.13947,84973.35,0.0,0.3804581,0.0,5.873741
2024-10-10,331.3068,-0.8201383,0.28870454,288.98352,84696.88,0.0,0.8694694,0.0,5.803045
2024-10-11,380.66855,-0.4611753,0.20978546,288.47977,84735.48,0.00094795227,0.50664836,0.00094750326,5.941929
2024-10-12,318.67096,-0.40408835,-0.22180748,288.3804,84748.88,4.4822693e-05,0.46096197,4.482169e-05,5.764159
2024-10-13,281.1794,-0.22586758,-0.019451777,288.83615,84741.63,0.00012731552,0.22670363,0.00012730742,5.638993
2024-10-14,187.93169,-0.506368,0.13122432,285.65427,84849.34,0.0008158684,0.52309495,0.0008155357,5.2360787
2024-10-15,220.05092,-0.32433763,0.030759176,285.0654,84973.59,0.002670288,0.3257929,0.0026667293,5.393859
2024-10-16,248.2383,-0.4250749,0.34556136,285.5809,84953.0,0.0022506714,0.5478151,0.0022481424,5.514389
2024-10-17,278.4016,-0.72871715,0.46465555,282.75607,84489.38,0.010585785,0.8642531,0.010530148,5.6290646
2024-10-18,351.60794,0.6122055,-0.20940526,281.0072,84306.84,0.0033140182,0.6470287,0.003308539,5.862517
2024-10-19,381.00513,0.6408132,0.3075644,279.85153,84587.77,5.2452087e-06,0.7108005,5.245195e-06,5.942813
2024-10-20,366.90427,-0.07115173,0.26519012,277.57324,84903.32,0.0,0.27456942,0.0,5.905101
2024-10-21,459.57462,0.380174,-0.120186485,278.01163,84833.445,0.0002360344,0.39871928,0.00023600654,6.1303015
2024-10-22,364.1421,-0.20343399,-1.1513271,278.09058,85127.79,0.0006570816,1.1691619,0.0006568658,5.8975444
2024-10-23,427.36447,-0.5218703,-1.3286419,278.70728,85404.07,0.0,1.4274585,0.0,6.057637
2024-10-24,363.4082,-0.097480774,-0.38633028,279.95004,85246.125,2.861023e-05,0.39843893,2.860982e-05,5.895527
2024-10-25,337.20172,-0.30622992,0.42529297,279.97183,85107.164,9.059906e-06,0.52407146,9.059865e-06,5.8206816
2024-10-26,343.01004,0.054109573,-0.057789486,279.40268,85039.35,0.00018501282,0.07916736,0.0001849957,5.8377595
2024-10-27,282.85925,-0.0586497,-0.24004237,276.99643,85468.07,0.0,0.24710348,0.0,5.6449494
2024-10-28,251.91884,-0.15475845,-0.21725464,277.03595,85173.2,0.0,0.2667391,0.0,5.529107
2024-10-29,233.18805,-0.33876356,-0.24401982,278.2643,84998.46,0.0,0.4175002,0.0,5.451845
2024-10-30,241.0089,-0.35883713,-0.3944613,278.83328,84968.03,0.0,0.5332577,0.0,5.4848337
2024-10-31,242.31451,-0.25322533,-0.04347992,278.96542,85000.59,0.0,0.25693107,0.0,5.4902368
2024-11-01,246.42009,-0.42129073,0.086099625,279.70328,85235.805,0.0,0.42999884,0.0,5.5070376
2024-11-02,231.67664,-0.72095615,0.029981613,280.595,85117.81,0.0,0.7215793,0.0,5.4453425
2024-11-03,282.7421,0.007716497,0.3296865,281.80362,84633.58,4.7683716e-07,0.3297768,4.7683704e-07,5.644535
2024-11-04,302.78702,-0.1531601,0.635355,278.42526,84564.66,7.4863434e-05,0.65355486,7.486063e-05,5.71303
2024-11-05,730.88696,1.4523525,-0.054724377,277.8193,84670.195,0.00017738342,1.4533831,0.00017736769,6.594259
2024-11-06,256.52844,-0.11411158,0.031881332,274.3204,85496.6,0.0,0.118481524,0.0,5.54724
2024-11-07,230.44475,-0.15267944,-0.29232407,275.0247,85691.03,0.0,0.32979444,0.0,5.440011
2024-11-08,223.71999,-0.28923798,-0.25852075,275.12357,85486.21,0.0,0.38793245,0.0,5.410395
2024-11-09,236.41602,-0.39810053,-0.31172815,275.5978,85436.76,0.0,0.5056268,0.0,5.465593
2024-11-10,181.36938,-0.261453,-0.140714,275.82053,85452.805,0.0,0.2969143,0.0,5.200536
2024-11-11,168.11476,-0.34542656,-0.035292942,277.15805,85179.336,1.9073486e-06,0.34722486,1.9073468e-06,5.1246467
2024-11-12,266.66324,-0.3111674,-0.38233757,278.56204,85200.305,0.0,0.49295756,0.0,5.5859866
2024-11-13,234.2613,-0.23797798,-0.23777835,276.3908,85364.29,0.0,0.33641055,0.0,5.456437
2024-11-14,190.84271,-0.20018959,-0.04462369,275.07394,85071.2,0.0,0.20510277,0.0,5.2514496
2024-11-15,186.5767,-0.6499507,-0.048013687,275.3425,84869.27,0.0,0.6517217,0.0,5.2288423
2024-11-16,239.12244,-0.6393121,0.3506514,278.22684,84590.695,0.0028290749,0.7291614,0.0028250806,5.476976
2024-11-17,213.62823,-0.6385123,-0.13341331,276.194,84750.74,0.00017929077,0.6523014,0.0001792747,5.3642373
2024-11-18,160.41095,-0.5759385,-0.028097153,277.32202,84580.445,0.0005645752,0.5766235,0.0005644159,5.077739
2024-11-19,167.23026,-0.4433206,-0.041238148,278.1785,84654.29,0.0005030632,0.44523448,0.0005029367,5.1193714
2024-11-20,203.25659,-0.31800142,0.107626595,277.7667,84890.91,1.5735626e-05,0.3357207,1.5735503e-05,5.3144693
2024-11-21,201.06673,-0.8594621,0.10678291,278.28732,84880.51,1.0967255e-05,0.8660703,1.0967195e-05,5.303637
2024-11-22,183.93733,-0.4872659,-0.21670215,279.7411,85209.49,4.9591064e-05,0.5332803,4.9589835e-05,5.2145953
2024-11-23,182.16039,-0.5675106,-0.09041977,278.73474,85061.57,0.0,0.5746686,0.0,5.2048874
2024-11-24,203.14043,-1.4190878,-0.11815771,280.02573,84307.51,0.0012226105,1.4239984,0.0012218637,5.3138976
2024-11-25,494.7195,-2.0480416,0.014310837,281.99368,84052.78,0.004711151,2.0480914,0.0047000884,6.203991
2024-11-26,250.51488,0.1622467,-0.46903166,277.0481,84166.8,0.010529518,0.496301,0.010474469,5.5235186
2024-11-27,235.31413,0.2984829,0.9651254,272.36493,84367.12,0.014391422,1.0102272,0.014288848,5.4609213
2024-11-28,242.31238,-0.24997966,0.020112356,271.55307,84773.875,0.0007157326,0.25078744,0.0007154766,5.4902277
2024-11-29,153.84404,-0.37762007,-0.26691756,270.97217,85111.945,0.0,0.46243042,0.0,5.035939
2024-11-30,144.42094,-0.1256485,-0.21340625,271.5354,85358.31,0.0,0.24764849,0.0,4.972732
2024-12-01,168.79788,-0.04179128,-0.08240827,271.62195,85243.74,6.67572e-06,0.09239932,6.675698e-06,5.128702
2024-12-02,139.03694,0.060408276,-0.0947113,272.50125,85040.48,4.9591064e-05,0.11233606,4.9589835e-05,4.9347396
2024-12-03,182.31592,-0.24144363,0.06760534,271.05954,84991.055,3.5762787e-05,0.25072995,3.5762147e-05,5.205741
2024-12-04,143.93956,-0.38386282,-0.18100102,269.89603,85065.63,1.4305115e-06,0.42439607,1.4305105e-06,4.9693937
2024-12-05,138.65437,-0.358881,-0.25858054,270.69186,85310.53,1.4305115e-06,0.44233412,1.4305105e-06,4.9319844
2024-12-06,118.372215,-0.3805561,-0.24357097,270.74332,85521.77,0.00037240982,0.45182934,0.0003723405,4.773834
2024-12-07,123.477776,-0.56004715,-0.281737,271.28928,85595.195,0.0,0.6269199,0.0,4.816061
2024-12-08,120.499916,-0.6608588,-0.18705432,272.72937,85304.15,0.00019073486,0.68682146,0.00019071667,4.791649
2024-12-09,125.506966,-0.29530397,-0.4452413,272.97437,85357.25,5.9604645e-05,0.5342698,5.960287e-05,4.832361
2024-12-10,106.137764,-0.5269699,-0.35147986,272.16666,85592.76,0.0,0.63343143,0.0,4.6647377
2024-12-11,111.56577,-0.7368736,-0.2654972,272.42825,85135.23,2.1457672e-05,0.7832442,2.1457441e-05,4.7146144
2024-12-12,116.458275,-0.6208248,-0.08705139,273.17667,84357.73,0.0036993027,0.6268982,0.003692477,4.757533
2024-12-13,316.86057,0.14301236,0.35550627,271.1481,84140.29,0.001707077,0.38319346,0.0017056216,5.758462
2024-12-14,1292.8713,2.8132145,-1.0235533,266.87613,84944.31,8.249283e-05,2.9936328,8.248942e-05,7.164621
2024-12-15,176.12502,-0.8553505,0.04460907,265.35477,85483.16,0.0,0.85651296,0.0,5.171194
